gnd_contradictions,gnd_chain_of_custody,gnd_illegal_search_or_raid,gnd_wrong_identification,gnd_dying_declaration_validity,gnd_circumstantial_insufficient,gnd_medical_inconsistency,gnd_misdirection_on_law,gnd_procedural_error,gnd_new_evidence,gnd_sentence_excessive_or_inadequate,gnd_delay_prejudice,gnd_judicial_bias_or_unfair_trial,gnd_other,eyewitness_present,child_witness_present,expert_evidence_present,forensic_evidence_present,dying_declaration_present,confession_present,procedural_defects_present,digital_evidence_present,hospital_treatment_details_present,total_grounds_raised,coa_year,appeal_duration_days,brief_facts_summary_length,brief_facts_summary_word_count,grounds_of_appeal_raw_text_summary_length,grounds_of_appeal_raw_text_summary_word_count,court_of_appeal_analysis_summary_length,court_of_appeal_analysis_summary_word_count,murder_with_eyewitness,drug_with_forensic,medical_evidence_score,custody_quality_score,evidence_count,grounds_to_evidence_ratio,offence_category_grouped_Customs,offence_category_grouped_Drug_Related,offence_category_grouped_Environmental,offence_category_grouped_Firearms_Weapons,offence_category_grouped_Fraud_Corruption,offence_category_grouped_Murder_Related,offence_category_grouped_Other,offence_category_grouped_Robbery_Theft,offence_category_grouped_Sexual_Offenses,offence_category_grouped_Traffic_Vehicle,medical_evidence_strength_Strong,medical_evidence_strength_Unknown,medical_evidence_strength_Weak,chain_of_custody_quality_Moderate,chain_of_custody_quality_Unknown,chain_of_custody_quality_Weak,appeal_type_simplified_Conviction_Only,appeal_type_simplified_Other,appeal_type_simplified_Revision,appeal_type_simplified_Sentence_Only,appeal_type_simplified_Writ
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,-1.0568010332276316,1.7499019649770404,1.6711972386233764,1.8588347817643485,2.0108953908345892,1.6327726669997495,1.6192879393004345,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.3964665750255487,0.060950456555179694,1.3972436881345276,1.929995532348706,1.8954295948692572,1.7586517102081685,1.639255542417678,0.920977167861151,1.1259067436269206,-0.6455703229723349,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-1.2416099101999774,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,-0.7070803743677779,0.267131593616996,0.40054721989671843,1.5406062015270707,1.3419436636841493,1.6622771436479815,1.4548275407425966,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,0.48436990949299785,0.9454840307169354,1.0358722292600475,2.6426199886450505,2.7913390725101026,1.9868263867785343,1.99519742171835,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7907177243469907,0.060950456555179694,0.4723696908066303,1.9119861756115393,2.044917832366511,1.9059797566143155,2.0852233605179715,1.1938935768572976,1.3843445127892375,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,-0.18496887366843268,0.060950456555179694,-1.0568010332276316,1.5037740895690979,1.3722207636288688,0.5093098766840415,0.4500080274835626,0.9873622403196731,0.8439746318134841,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,0.23365856491153825,1.4105022282057802,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0265288276886833,0.060950456555179694,-0.4507899895660715,-0.231127276111278,-0.1600336707179836,-0.5043070825902501,-0.5905835480837885,-1.38037201070095,-1.3644935773917686,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,2.4210851061165846,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,2.8437753797243572,0.060950456555179694,-0.4336468200141179,-1.0115327347218277,-0.98221897695288,-0.4394827421715455,-0.40476362387533293,-1.347179474471689,-1.340999234740649,-0.6455703229723349,-0.41658848547324623,-0.1306363889319279,-0.6210398698964571,0.15905663424448158,1.6071528802684598,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.18496887366843268,0.060950456555179694,-1.0568010332276316,0.1830879288435522,0.13894280427652417,-0.31572718319038195,-0.40476362387533293,-1.0041899334359912,-1.0590671229272124,-0.6455703229723349,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.42767768435185244,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.18496887366843268,0.060950456555179694,-0.5596491162209769,3.304709763285751,2.979219316724348,2.4127882362514614,2.642683133143338,0.8472159762405708,1.008435030371322,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.18496887366843268,0.060950456555179694,-0.5819352366385167,1.1796056683001004,0.998500169885734,1.3932781551209237,1.3047796788424582,1.0094905978058473,1.0554237156735615,-0.6455703229723349,2.400450408186381,-0.8802975015642299,0.23365856491153825,0.15905663424448158,-0.42767768435185244,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,-0.7439381889044782,2.0140391971221496,2.343894307361019,1.092728940452384,1.0074678001089292,1.2529025301537617,1.1963897715802798,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,-1.0568010332276316,-0.9515015455979393,-0.907474858204253,-0.9521843436649372,-1.0365513661840817,-1.0631988867324553,-1.176538836182811,-0.6455703229723349,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2.2380265290457992,0.060950456555179694,-1.0568010332276316,3.4968095684821936,4.025636979205125,1.7822241976331519,1.5277635878926048,0.6111801630547143,0.609031205302287,-0.6455703229723349,-0.41658848547324623,-0.1306363889319279,-0.6210398698964571,0.15905663424448158,1.2001867673443973,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1.0265288276886833,0.060950456555179694,-0.2862155618673169,-0.16509296807500073,0.026826626153583742,0.48573738925905796,0.4871720123252537,-0.5579347241314813,-0.7066519831604168,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,2.4210851061165846,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1.6322776783672412,-0.008986733218296246,0.2709374485711754,1.4197304247956541,1.7459413573720035,0.9748665033274662,0.8959758455838559,1.4889383433396182,1.5957935966493149,1.5490179216972058,-0.41658848547324623,1.3686858363326762,0.23365856491153825,0.15905663424448158,0.793220654420335,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.4207799770101253,-0.008986733218296246,3.4681385700105234,2.5603230181495347,2.754986960478467,3.2319321742696387,3.348798845135469,2.1638532466679266,1.9717030790672303,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,0.15905663424448158,-0.020711571427789968,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.4207799770101253,0.060950456555179694,-0.5330772034154488,1.5698083976053752,1.6711972386233764,1.3284538147022191,1.4162716333675314,0.7070697121614685,0.7969859465112447,-0.6455703229723349,2.400450408186381,-0.8802975015642299,0.23365856491153825,1.4105022282057802,-0.56333305532654,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,1.4349586611488254,0.7113623931337705,0.7368957542655397,0.6566379230901885,0.6729919365337093,1.5516353562171115,1.4783218833937164,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3964665750255487,0.060950456555179694,-0.7962248560379367,0.7413779876957147,0.6995236948912262,1.6054305419457755,1.7135835121010603,2.5326592047708276,2.559061645345223,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.18496887366843268,0.060950456555179694,-0.7182234345765478,1.4137273058832653,1.7459413573720035,2.2006358494266096,2.4568632089348825,2.351944285300406,2.3476125614851457,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,-0.7907177243469907,0.060950456555179694,-1.0568010332276316,1.383711711321321,1.5964531198747496,0.7037828979401556,0.6729919365337093,1.4668099858534442,1.5488049113470754,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,1.4105022282057802,-1.1059545392252899,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.18496887366843268,0.060950456555179694,1.197525762854268,1.7739144406265959,1.5964531198747496,1.6938273697894637,2.0108953908345892,1.1385726831418626,1.0554237156735615,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1.3964665750255487,-0.008986733218296246,0.6883736271612457,1.8279425108380956,2.3065222479867056,0.7745003602151062,0.8216478759004737,1.1643891002090656,1.431333198091477,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,1.943055434527529,1.4105022282057802,-1.3772652811746648,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,2.2380265290457992,-0.008986733218296246,0.07379099872370891,0.693353036396604,0.5126633980196589,1.8706210254768403,1.7135835121010603,0.9799861211576151,1.0319293730224417,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,1.2001867673443973,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3964665750255487,-0.008986733218296246,-0.4379326124021063,1.2336337385115999,1.1479884073829878,1.133980793446105,0.933139830425547,0.6960055334183815,0.7265029185578855,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1.0265288276886833,0.060950456555179694,-1.0568010332276316,3.98306220038569,3.614544326087677,3.3380083676820647,3.348798845135469,2.4847144302174504,2.6530390159497017,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,2.4210851061165846,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.18496887366843268,0.060950456555179694,2.074398885436695,2.1701202888442594,2.1570340104894514,3.226039052413393,3.683274708710689,0.9836741807386441,1.0789180583246811,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,-1.3964665750255487,0.060950456555179694,-1.0568010332276316,1.9540080079982611,2.343894307361019,1.5111405922458414,1.7135835121010603,1.363544317584632,1.3608501701381177,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-1.3772652811746648,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,-1.0568010332276316,1.311674284372655,1.5217090011261225,1.234163865002285,1.267615694000767,1.3045353642881679,1.337355827486998,1.5490179216972058,-0.41658848547324623,1.3686858363326762,1.0883569997195337,1.4105022282057802,-1.1059545392252899,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4207799770101253,0.060950456555179694,-1.0568010332276316,1.425733543708043,1.2974766448802417,1.4639956173958744,1.602091557575987,0.7365741888097006,0.7499972612090052,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,1.943055434527529,-1.092388959716817,1.6071528802684598,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0.4207799770101253,0.060950456555179694,-1.0568010332276316,-0.2011116815493338,0.10157074490221069,-0.16250601492798902,-0.1817797148251863,-0.5837511411986843,-0.6831576405092971,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,-0.020711571427789968,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,-0.7907177243469907,0.060950456555179694,-0.46793315911802513,2.5483167803247566,2.4933825448582727,1.5936442982332837,1.602091557575987,0.5595473289203082,0.5150538346978082,-0.6455703229723349,2.400450408186381,-0.8802975015642299,0.23365856491153825,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1.0265288276886833,0.060950456555179694,-0.49279075496835784,1.113571360263823,1.0358722292600475,1.9472316096080367,1.936567421151207,1.4409935687862412,1.5488049113470754,1.5490179216972058,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,1.4105022282057802,-0.2920223133771649,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.4207799770101253,0.060950456555179694,1.0758092590353974,-0.579308173029831,-0.8701027988299396,0.3796611958466321,0.26418810327510706,-1.0963914229617164,-0.9650897523227336,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,1.6071528802684598,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1.0265288276886833,0.060950456555179694,0.1886502347217981,1.5938208732549306,1.5590810605004362,2.17117024014538,2.1967153150430447,1.1016920873315723,1.1259067436269206,-0.6455703229723349,2.400450408186381,-0.8802975015642299,0.23365856491153825,1.4105022282057802,-0.2920223133771649,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.18496887366843268,0.060950456555179694,0.11750608108119062,-0.5192769839059426,-0.5711263238354318,-0.4394827421715455,-0.3304356541919507,-1.2144093295546448,-1.340999234740649,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,1.0883569997195337,0.15905663424448158,-0.42767768435185244,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,1.283241610614036,0.999512100928435,0.998500169885734,2.0002697063142496,2.159551330201354,1.426241330462125,1.7132653099049133,-0.6455703229723349,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.7907177243469907,0.060950456555179694,-0.27850113556893774,1.4797616139195426,1.783313416746317,1.6466823949394966,1.639255542417678,1.6217084882566626,1.7837483378582726,1.5490179216972058,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.020711571427789968,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1.0265288276886833,0.060950456555179694,-0.06849730855750603,1.533789684131042,1.633825179249063,1.8175829287706273,1.936567421151207,0.6038040438926563,0.7265029185578855,1.5490179216972058,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,0.3862545414962725,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1.6322776783672412,0.060950456555179694,-0.013639165991254488,-0.7413923836643298,-0.8701027988299396,-0.5691314230089548,-0.6277475329254796,-1.325051116985515,-1.24702186413617,-0.6455703229723349,2.400450408186381,-0.8802975015642299,0.23365856491153825,1.4105022282057802,-0.020711571427789968,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,-0.18496887366843268,0.060950456555179694,-1.0568010332276316,-0.6693549567156636,-0.272149848840924,-0.7636044442650689,-0.6649115177671707,-1.3951242490250662,-1.411482262694008,-0.6455703229723349,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,-0.42767768435185244,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.3964665750255487,0.060950456555179694,-1.0568010332276316,0.9334777928921577,1.0358722292600475,0.7509278727901226,0.7101559213754004,0.31982345615342267,0.16263869493101252,1.5490179216972058,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1.6322776783672412,0.060950456555179694,-0.48507632866997874,-0.5312832217307202,-0.4216380863381779,-0.810749419115036,-0.7020755026088619,-1.0410705292462814,-1.1295501508805716,-0.6455703229723349,-0.41658848547324623,1.3686858363326762,-0.6210398698964571,0.15905663424448158,0.793220654420335,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.18496887366843268,0.060950456555179694,0.3952254278228391,1.1495900737381561,1.0358722292600475,1.2695225961397603,1.6764195272593692,1.8983129568338382,1.901220051113871,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1.6322776783672412,0.060950456555179694,0.31808116483904786,1.3356867600222102,1.1106163480086744,0.8157522132088274,0.933139830425547,1.345104019679487,1.337355827486998,-0.6455703229723349,2.400450408186381,-0.8802975015642299,0.23365856491153825,1.4105022282057802,-0.020711571427789968,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,-1.0568010332276316,-0.1590898491626119,-0.23477778946661057,0.185188174590518,0.041204194224960376,-0.6206317370089744,-0.7771350111137759,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,-0.8346437972759149,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.3964665750255487,0.060950456555179694,-0.05306845596074779,1.617833348904486,1.1479884073829878,0.6978897760839097,0.5614999820086359,0.8324637379164548,0.7499972612090052,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18496887366843268,0.060950456555179694,5.197027219325045,1.8399487486628732,1.8580575354949438,1.7350792227831848,1.936567421151207,0.7808309037820487,0.8439746318134841,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,0.793220654420335,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.3964665750255487,0.060950456555179694,2.0195407428704435,-0.5132738649935537,-0.49638220508680486,-0.0741091870843008,-0.1817797148251863,-0.856667550194831,-0.8476180390671351,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-0.7907177243469907,0.060950456555179694,-1.0568010332276316,1.0115183387532127,0.8116398730141666,0.8511109443463026,0.7473199062170914,0.7181338909045555,0.609031205302287,-0.6455703229723349,2.400450408186381,0.6190247237003741,0.23365856491153825,1.4105022282057802,-1.1059545392252899,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0265288276886833,0.060950456555179694,-1.0568010332276316,-0.501267627168776,-0.49638220508680486,0.03786012818437096,-0.07028776030011295,-0.9378048609774692,-1.0355727802760928,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,2.4210851061165846,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4207799770101253,0.060950456555179694,-0.8279397197090509,2.3201982616539807,1.9701737136178843,3.567840120075654,3.237306890610396,1.9278174334820701,1.830737023160512,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,0.15905663424448158,-0.020711571427789968,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,-1.3964665750255487,0.060950456555179694,0.6900879441164411,2.470276234463702,2.4560104854839593,2.2595670679890683,2.3453712544098093,0.7513264271338166,0.7265029185578855,-0.6455703229723349,2.400450408186381,-0.8802975015642299,1.943055434527529,1.4105022282057802,-1.3772652811746648,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.3964665750255487,0.060950456555179694,-0.4122178580741759,2.7524228233459773,3.0165913760986616,1.1280876715898591,1.1932877243173847,0.6406846397029463,0.8204802891623644,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1.0265288276886833,0.060950456555179694,-0.293929988165696,-1.0595576860209386,-0.98221897695288,-0.6575282508526431,-0.5905835480837885,-1.321363057404486,-1.4349766053451278,-0.6455703229723349,-0.41658848547324623,0.6190247237003741,-0.6210398698964571,0.15905663424448158,0.3862545414962725,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3964665750255487,0.060950456555179694,-0.48507632866997874,1.07755264678949,0.923756051137107,1.4522093736833825,1.3047796788424582,0.8398398570785128,0.8674689744646038,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,-0.6210398698964571,-1.092388959716817,-0.8346437972759149,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4207799770101253,0.060950456555179694,-1.0568010332276316,1.8639612243124286,1.7085692979976899,0.46216490183407444,0.4500080274835626,1.6180204286756334,1.666276624602674,-0.6455703229723349,-0.41658848547324623,-0.8802975015642299,1.943055434527529,-1.092388959716817,1.6071528802684598,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
